initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility,NORA_successPre,NORA_not ULgrant
10,45,0,9,0,0,1,0
12,43,0,11,0,0,1,0
10,45,0,9,0,0,1,0
14,42,0,12,0,0,2,0
9,47,0,7,0,0,2,0
11,44,0,10,0,0,1,0
8,46,0,8,0,0,0,0
11,43,0,11,0,0,0,0
9,46,0,8,0,0,1,0
9,45,0,9,0,0,0,0
6,48,0,6,0,0,0,0
12,45,0,9,0,0,3,0
16,42,0,12,0,0,4,0
12,44,0,10,0,0,2,0
10,45,0,9,0,0,1,0
17,38,0,16,0,0,1,0
7,48,0,6,0,0,1,0
10,46,0,8,0,0,2,0
13,43,0,11,0,0,2,0
11,44,0,10,0,0,1,0
9,47,0,7,0,0,2,0
9,46,0,8,0,0,1,0
13,42,0,12,0,0,1,0
10,46,0,8,0,0,2,0
16,38,0,16,0,0,0,0
18,37,0,17,0,0,1,0
15,40,0,14,0,0,1,0
16,39,0,15,0,0,1,0
14,42,0,12,0,0,2,0
21,35,0,19,0,0,2,0
15,43,1,10,0,0.0185185,1,0
12,43,0,11,0,0,1,0
26,32,0,22,0,0,4,0
19,37,0,17,0,0,2,0
27,31,0,23,0,0,4,0
12,42,0,12,0,0,0,0
17,40,0,14,0,0,3,0
19,38,0,16,0,0,3,0
18,39,0,15,0,0,3,0
12,42,0,12,0,0,0,0
17,43,0,11,0,0,6,0
18,42,1,11,0,0.0185185,3,0
19,39,0,15,0,0,4,0
23,38,0,16,0,0,7,0
23,35,0,19,0,0,4,0
24,37,0,17,0,0,7,0
21,35,0,19,0,0,2,0
14,42,0,12,0,0,2,0
15,39,0,15,0,0,0,0
18,36,0,18,0,0,0,0
23,34,0,20,0,0,3,0
25,34,0,20,0,0,5,0
19,36,0,18,0,0,1,0
20,38,0,16,0,0,4,0
25,32,0,22,0,0,3,0
22,34,0,20,0,0,2,0
21,37,0,17,0,0,4,0
27,33,0,21,0,0,6,0
13,42,0,12,0,0,1,0
26,35,1,18,0,0.0185185,4,0
22,35,0,19,0,0,3,0
27,30,0,24,0,0,3,0
16,40,0,14,0,0,2,0
28,31,0,23,0,0,5,0
11,44,0,10,0,0,1,0
30,32,1,21,0,0.0185185,5,0
33,30,0,24,0,0,9,0
28,35,0,19,0,0,9,0
39,27,1,26,0,0.0185185,9,0
17,39,0,15,0,0,2,0
24,33,0,21,0,0,3,0
21,39,0,15,0,0,6,0
22,36,0,18,0,0,4,0
30,30,0,24,0,0,6,0
29,28,0,26,0,0,3,0
19,37,0,17,0,0,2,0
19,38,0,16,0,0,3,0
24,35,1,18,0,0.0185185,2,0
30,35,0,19,0,0,11,0
28,31,0,23,0,0,5,0
24,34,0,20,0,0,4,0
27,31,0,23,0,0,4,0
26,35,0,19,0,0,7,0
37,27,1,26,0,0.0185185,7,0
38,28,1,25,0,0.0185185,9,0
38,26,0,28,0,0,10,0
37,29,0,25,0,0,12,0
22,36,0,18,0,0,4,0
35,30,1,23,0,0.0185185,8,0
37,25,0,29,0,0,8,0
32,28,0,26,0,0,6,0
27,35,0,19,0,0,8,0
42,24,0,30,0,0,12,0
30,28,0,26,0,0,4,0
36,28,1,25,0,0.0185185,7,0
38,23,1,29,1,0.0185185,4,0
33,29,0,25,0,0,8,0
37,27,0,27,0,0,10,0
25,33,0,21,0,0,4,0
30,33,0,21,0,0,9,0
40,26,0,28,0,0,12,0
36,27,0,27,0,0,9,0
37,28,1,25,0,0.0185185,7,0
44,23,1,29,1,0.0185185,10,0
43,25,0,29,0,0,14,0
34,30,1,23,0,0.0185185,7,0
21,37,0,17,0,0,4,0
36,28,0,26,0,0,10,0
33,31,1,22,0,0.0185185,6,0
31,31,0,23,0,0,8,0
44,24,1,29,0,0.0185185,11,0
39,26,1,27,0,0.0185185,8,0
35,29,0,25,0,0,10,0
46,26,1,27,0,0.0185185,15,0
43,26,0,28,0,0,15,0
35,27,0,27,0,0,8,0
38,29,0,25,0,0,13,0
34,29,1,24,0,0.0185185,6,0
45,25,0,29,0,0,16,0
36,26,0,28,0,0,8,0
46,23,0,30,1,0,15,0
35,29,0,25,0,0,10,0
40,24,0,30,0,0,10,0
37,26,0,28,0,0,9,0
33,29,0,25,0,0,8,0
41,25,0,29,0,0,12,0
32,31,1,22,0,0.0185185,6,0
41,24,0,30,0,0,11,0
38,24,0,30,0,0,8,0
38,25,0,29,0,0,9,0
38,33,0,21,0,0,17,0
38,26,0,28,0,0,10,0
33,33,0,21,0,0,12,0
31,31,0,23,0,0,8,0
54,19,0,30,5,0,19,0
42,21,0,30,3,0,8,1
43,28,1,25,0,0.0185185,14,0
45,20,0,30,4,0,11,0
36,27,1,26,0,0.0185185,5,0
40,25,0,29,0,0,11,0
48,24,2,28,0,0.037037,12,0
43,24,2,28,0,0.037037,6,0
46,22,0,30,2,0,14,0
50,24,1,29,0,0.0185185,17,0
50,21,0,30,3,0,15,2
42,25,0,29,0,0,13,0
47,23,0,30,1,0,16,0
44,25,0,29,0,0,15,0
50,17,0,30,7,0,13,0
42,24,0,30,0,0,12,0
53,18,0,30,6,0,15,2
54,21,1,29,3,0.0185185,17,1
53,21,1,29,3,0.0185185,14,3
50,18,0,30,6,0,11,3
61,13,1,29,11,0.0185185,11,6
49,23,2,28,1,0.037037,11,0
69,11,2,29,12,0.037037,11,8
53,26,3,25,0,0.0555556,15,0
72,14,2,28,10,0.037037,22,4
56,17,1,29,7,0.0185185,15,1
70,14,3,27,10,0.0555556,14,7
57,21,3,28,2,0.0555556,13,1
72,15,3,28,8,0.0555556,22,2
59,17,2,28,7,0.037037,14,2
78,11,3,30,10,0.0555556,21,5
66,14,0,30,10,0,17,9
82,16,6,25,7,0.111111,21,3
56,17,1,29,7,0.0185185,13,3
76,16,4,26,8,0.0740741,20,5
57,21,0,30,3,0,22,2
83,9,3,29,13,0.0555556,18,10
50,18,1,30,5,0.0185185,8,3
89,9,3,28,14,0.0555556,20,10
61,16,2,28,8,0.037037,11,5
86,12,5,26,11,0.0925926,20,7
81,12,3,28,11,0.0555556,22,8
84,9,4,27,14,0.0740741,19,7
79,10,3,28,13,0.0555556,16,10
84,8,2,29,15,0.037037,21,11
84,12,3,27,12,0.0555556,26,5
85,16,3,28,7,0.0555556,31,7
75,17,5,26,6,0.0925926,18,3
77,9,2,28,15,0.037037,20,6
78,11,2,28,13,0.037037,21,8
73,16,1,29,8,0.0185185,27,5
80,10,3,29,12,0.0555556,19,8
69,17,2,29,6,0.037037,16,7
82,7,3,29,15,0.0555556,17,9
76,14,3,29,8,0.0555556,21,6
75,14,3,29,8,0.0555556,18,8
80,9,4,30,11,0.0740741,17,6
81,19,7,24,4,0.12963,18,2
82,16,4,27,7,0.0740741,23,6
89,9,5,26,14,0.0925926,16,10
69,16,2,28,8,0.037037,19,6
104,5,6,26,17,0.111111,24,11
75,14,4,27,9,0.0740741,16,5
112,7,10,23,14,0.185185,19,13
85,9,2,29,14,0.037037,23,10
111,8,8,28,10,0.148148,22,14
75,15,4,27,8,0.0740741,18,5
113,9,10,23,12,0.185185,13,14
78,13,4,27,10,0.0740741,16,9
122,5,12,24,13,0.222222,20,10
78,16,4,26,8,0.0740741,22,4
130,7,11,22,14,0.203704,25,13
89,10,4,28,12,0.0740741,22,9
138,3,13,24,14,0.240741,23,16
98,8,7,24,15,0.12963,19,8
146,5,17,17,15,0.314815,17,17
111,7,7,27,13,0.12963,21,13
158,1,20,19,14,0.37037,16,14
117,4,9,25,16,0.166667,19,16
191,1,24,16,13,0.444444,16,18
138,3,11,24,16,0.203704,28,15
213,1,33,11,9,0.611111,13,14
140,2,14,23,15,0.259259,26,11
247,3,36,7,8,0.666667,10,10
142,2,15,21,16,0.277778,18,13
295,0,44,5,5,0.814815,7,7
150,6,16,22,10,0.296296,26,12
329,0,50,3,1,0.925926,5,2
155,4,21,18,11,0.388889,18,8
379,0,50,3,1,0.925926,5,0
172,2,22,18,12,0.407407,21,9
420,0,53,1,0,0.981481,2,0
182,4,23,18,9,0.425926,26,10
465,0,51,2,1,0.944444,4,2
189,3,24,17,10,0.444444,24,10
499,0,51,2,1,0.944444,4,2
199,1,25,19,9,0.462963,19,14
535,0,53,1,0,0.981481,2,0
209,1,32,11,10,0.592593,14,13
542,0,53,1,0,0.981481,2,0
243,0,34,13,7,0.62963,20,7
571,0,54,0,0,1,0,0
254,0,36,9,9,0.666667,15,9
571,0,54,0,0,1,0,0
287,0,45,4,5,0.833333,5,8
562,0,54,0,0,1,0,0
324,0,45,6,3,0.833333,9,5
570,0,53,0,1,0.981481,0,2
359,0,51,1,2,0.944444,1,1
570,0,53,0,1,0.981481,0,2
394,0,52,1,1,0.962963,2,2
574,0,54,0,0,1,0,0
439,0,52,1,1,0.962963,2,2
567,0,52,0,2,0.962963,0,3
479,0,54,0,0,1,0,0
568,0,54,0,0,1,0,0
530,0,53,0,1,0.981481,0,2
555,0,54,0,0,1,0,0
541,0,54,0,0,1,0,0
557,0,52,0,2,0.962963,0,4
555,0,54,0,0,1,0,0
562,0,54,0,0,1,0,0
563,0,54,0,0,1,0,0
564,0,54,0,0,1,0,0
561,0,54,0,0,1,0,0
569,0,54,0,0,1,0,0
561,0,54,0,0,1,0,0
571,0,54,0,0,1,0,0
558,0,54,0,0,1,0,0
569,0,53,1,0,0.981481,2,0
580,0,54,0,0,1,0,0
552,0,53,0,1,0.981481,0,2
582,0,53,0,1,0.981481,0,2
564,0,54,0,0,1,0,0
574,0,53,0,1,0.981481,0,1
568,0,54,0,0,1,0,0
578,0,54,0,0,1,0,0
595,0,54,0,0,1,0,0
600,0,54,0,0,1,0,0
596,0,54,0,0,1,0,0
604,0,53,1,0,0.981481,2,0
602,0,53,1,0,0.981481,1,0
628,0,54,0,0,1,0,0
623,0,54,0,0,1,0,0
636,0,54,0,0,1,0,0
616,0,54,0,0,1,0,0
644,0,54,0,0,1,0,0
620,0,54,0,0,1,0,0
657,0,54,0,0,1,0,0
613,0,54,0,0,1,0,0
643,0,54,0,0,1,0,0
625,0,54,0,0,1,0,0
646,0,54,0,0,1,0,0
639,0,54,0,0,1,0,0
656,0,54,0,0,1,0,0
650,0,54,0,0,1,0,0
643,0,54,0,0,1,0,0
625,0,54,0,0,1,0,0
631,0,54,0,0,1,0,0
629,0,54,0,0,1,0,0
630,0,54,0,0,1,0,0
610,0,53,0,1,0.981481,0,2
618,0,53,0,1,0.981481,0,1
596,0,54,0,0,1,0,0
634,0,54,0,0,1,0,0
610,0,54,0,0,1,0,0
617,0,54,0,0,1,0,0
606,0,54,0,0,1,0,0
609,0,54,0,0,1,0,0
620,0,54,0,0,1,0,0
627,0,53,0,1,0.981481,0,2
619,0,54,0,0,1,0,0
610,0,54,0,0,1,0,0
615,0,54,0,0,1,0,0
595,0,54,0,0,1,0,0
614,0,54,0,0,1,0,0
588,0,54,0,0,1,0,0
627,0,54,0,0,1,0,0
589,0,54,0,0,1,0,0
627,0,54,0,0,1,0,0
596,0,54,0,0,1,0,0
630,0,54,0,0,1,0,0
588,0,54,0,0,1,0,0
632,0,54,0,0,1,0,0
573,0,54,0,0,1,0,0
628,0,54,0,0,1,0,0
591,0,54,0,0,1,0,0
629,0,54,0,0,1,0,0
582,0,54,0,0,1,0,0
634,0,54,0,0,1,0,0
570,0,54,0,0,1,0,0
631,0,54,0,0,1,0,0
588,0,53,0,1,0.981481,0,2
637,0,54,0,0,1,0,0
596,0,54,0,0,1,0,0
635,0,54,0,0,1,0,0
615,0,54,0,0,1,0,0
632,0,54,0,0,1,0,0
638,0,54,0,0,1,0,0
636,0,54,0,0,1,0,0
636,0,54,0,0,1,0,0
628,0,54,0,0,1,0,0
647,0,52,1,1,0.962963,2,2
617,0,54,0,0,1,0,0
642,0,54,0,0,1,0,0
604,0,54,0,0,1,0,0
645,0,54,0,0,1,0,0
612,0,54,0,0,1,0,0
644,0,54,0,0,1,0,0
617,0,54,0,0,1,0,0
645,0,54,0,0,1,0,0
614,0,54,0,0,1,0,0
623,0,54,0,0,1,0,0
611,0,54,0,0,1,0,0
619,0,54,0,0,1,0,0
603,0,54,0,0,1,0,0
602,0,54,0,0,1,0,0
610,0,54,0,0,1,0,0
589,0,54,0,0,1,0,0
605,0,54,0,0,1,0,0
570,0,54,0,0,1,0,0
624,0,54,0,0,1,0,0
555,0,53,1,0,0.981481,1,0
635,0,54,0,0,1,0,0
554,0,54,0,0,1,0,0
655,0,54,0,0,1,0,0
553,0,54,0,0,1,0,0
651,0,54,0,0,1,0,0
558,0,54,0,0,1,0,0
633,0,54,0,0,1,0,0
572,0,53,1,0,0.981481,2,0
644,0,54,0,0,1,0,0
590,0,54,0,0,1,0,0
633,0,54,0,0,1,0,0
589,0,52,2,0,0.962963,4,0
632,0,53,1,0,0.981481,1,0
595,0,53,1,0,0.981481,2,0
625,0,54,0,0,1,0,0
580,0,54,0,0,1,0,0
625,0,54,0,0,1,0,0
602,0,54,0,0,1,0,0
619,0,54,0,0,1,0,0
616,0,54,0,0,1,0,0
621,0,54,0,0,1,0,0
609,0,53,1,0,0.981481,2,0
614,0,54,0,0,1,0,0
613,0,54,0,0,1,0,0
613,0,54,0,0,1,0,0
616,0,54,0,0,1,0,0
624,0,54,0,0,1,0,0
602,0,54,0,0,1,0,0
614,0,54,0,0,1,0,0
576,0,53,1,0,0.981481,2,0
602,0,54,0,0,1,0,0
587,0,54,0,0,1,0,0
606,0,54,0,0,1,0,0
584,0,54,0,0,1,0,0
596,0,54,0,0,1,0,0
589,0,53,0,1,0.981481,0,2
580,0,53,0,1,0.981481,0,2
590,0,54,0,0,1,0,0
569,0,54,0,0,1,0,0
594,0,54,0,0,1,0,0
568,0,54,0,0,1,0,0
605,0,54,0,0,1,0,0
571,0,54,0,0,1,0,0
604,0,54,0,0,1,0,0
559,0,54,0,0,1,0,0
600,0,54,0,0,1,0,0
556,0,54,0,0,1,0,0
604,0,54,0,0,1,0,0
552,0,54,0,0,1,0,0
627,0,54,0,0,1,0,0
555,0,53,0,1,0.981481,0,2
618,0,54,0,0,1,0,0
546,0,54,0,0,1,0,0
619,0,54,0,0,1,0,0
559,0,52,1,1,0.962963,2,2
623,0,54,0,0,1,0,0
567,0,54,0,0,1,0,0
616,0,54,0,0,1,0,0
582,0,53,1,0,0.981481,2,0
607,0,54,0,0,1,0,0
567,0,54,0,0,1,0,0
614,0,53,1,0,0.981481,1,0
546,0,54,0,0,1,0,0
585,0,53,1,0,0.981481,2,0
564,0,53,0,1,0.981481,0,2
583,0,54,0,0,1,0,0
558,0,54,0,0,1,0,0
577,0,52,1,1,0.962963,1,1
561,0,54,0,0,1,0,0
571,0,54,0,0,1,0,0
562,0,54,0,0,1,0,0
574,0,54,0,0,1,0,0
565,0,53,0,1,0.981481,0,1
565,0,54,0,0,1,0,0
564,0,53,0,1,0.981481,0,0
559,0,54,0,0,1,0,0
568,0,54,0,0,1,0,0
551,0,54,0,0,1,0,0
558,0,54,0,0,1,0,0
553,0,54,0,0,1,0,0
558,0,54,0,0,1,0,0
554,0,54,0,0,1,0,0
572,0,53,1,0,0.981481,2,0
557,0,54,0,0,1,0,0
548,0,54,0,0,1,0,0
562,0,54,0,0,1,0,0
545,0,54,0,0,1,0,0
549,0,54,0,0,1,0,0
550,0,52,0,2,0.962963,0,4
539,0,54,0,0,1,0,0
546,0,54,0,0,1,0,0
534,0,54,0,0,1,0,0
554,0,54,0,0,1,0,0
540,0,53,0,1,0.981481,0,2
553,0,53,0,1,0.981481,0,1
538,0,54,0,0,1,0,0
537,0,54,0,0,1,0,0
549,0,53,0,1,0.981481,0,2
539,0,53,1,0,0.981481,1,0
543,0,54,0,0,1,0,0
538,0,54,0,0,1,0,0
523,0,54,0,0,1,0,0
539,0,54,0,0,1,0,0
538,0,54,0,0,1,0,0
547,0,54,0,0,1,0,0
522,0,54,0,0,1,0,0
543,0,54,0,0,1,0,0
523,0,53,0,1,0.981481,0,1
527,0,54,0,0,1,0,0
524,0,54,0,0,1,0,0
521,0,52,0,2,0.962963,0,4
524,0,54,0,0,1,0,0
523,0,52,0,2,0.962963,0,3
518,0,53,1,0,0.981481,0,0
505,0,53,0,1,0.981481,0,2
518,0,54,0,0,1,0,0
495,0,53,0,1,0.981481,0,2
514,0,53,1,0,0.981481,1,0
492,0,54,0,0,1,0,0
506,0,53,0,1,0.981481,0,2
495,0,54,0,0,1,0,0
511,0,54,0,0,1,0,0
485,0,54,0,0,1,0,0
502,0,53,0,1,0.981481,0,2
483,0,50,3,1,0.925926,6,2
508,0,52,1,1,0.962963,2,1
465,0,54,0,0,1,0,0
500,0,54,0,0,1,0,0
472,0,54,0,0,1,0,0
501,0,52,1,1,0.962963,1,2
481,0,53,0,1,0.981481,0,2
495,0,54,0,0,1,0,0
467,0,52,2,0,0.962963,2,0
504,0,52,2,0,0.962963,4,0
458,0,51,2,1,0.944444,3,2
485,0,53,1,0,0.981481,2,0
471,0,53,1,0,0.981481,2,0
472,0,49,3,2,0.907407,5,2
457,0,52,0,2,0.962963,0,3
469,0,52,0,2,0.962963,0,4
442,0,52,2,0,0.962963,4,0
462,0,52,2,0,0.962963,3,0
432,0,49,1,4,0.907407,2,4
451,0,51,3,0,0.944444,5,0
427,0,53,1,0,0.981481,2,0
431,0,52,1,1,0.962963,2,2
432,0,51,2,1,0.944444,2,2
449,0,51,1,2,0.944444,2,4
421,0,51,1,2,0.944444,1,4
448,0,52,1,1,0.962963,1,2
421,0,53,1,0,0.981481,2,0
440,0,53,1,0,0.981481,0,0
421,0,53,1,0,0.981481,0,0
418,0,53,1,0,0.981481,1,0
423,0,52,2,0,0.962963,4,0
421,0,51,2,1,0.944444,4,2
417,0,52,1,1,0.962963,2,1
420,0,53,1,0,0.981481,2,0
418,0,50,3,1,0.925926,4,2
413,0,51,1,2,0.944444,2,4
427,0,51,1,2,0.944444,2,4
408,0,50,1,3,0.925926,2,6
428,0,53,1,0,0.981481,2,0
417,0,48,3,3,0.888889,6,4
426,0,49,5,0,0.907407,8,0
422,0,52,2,0,0.962963,4,0
417,0,52,1,1,0.962963,2,2
411,0,50,2,2,0.925926,2,2
411,0,52,0,2,0.962963,0,4
391,0,49,2,3,0.907407,2,5
391,0,51,2,1,0.944444,4,2
394,0,54,0,0,1,0,0
387,0,51,2,1,0.944444,2,1
410,0,51,3,0,0.944444,4,0
375,0,50,0,4,0.925926,0,8
397,0,52,1,1,0.962963,2,2
357,0,49,3,2,0.907407,6,2
394,0,48,5,1,0.888889,10,2
360,0,48,4,2,0.888889,8,4
389,0,52,1,1,0.962963,1,2
346,0,46,4,4,0.851852,8,6
404,0,52,1,1,0.962963,2,2
353,0,48,3,3,0.888889,5,5
394,0,52,1,1,0.962963,2,1
360,0,48,4,2,0.888889,6,3
385,0,50,3,1,0.925926,3,2
342,0,45,4,5,0.833333,6,8
371,0,50,0,4,0.925926,0,6
336,0,47,5,2,0.87037,7,3
379,0,52,1,1,0.962963,2,2
346,0,49,3,2,0.907407,5,4
378,0,49,4,1,0.907407,5,1
336,0,49,2,3,0.907407,2,6
353,0,47,2,5,0.87037,4,7
345,0,48,3,3,0.888889,4,4
354,0,48,3,3,0.888889,6,6
344,0,47,5,2,0.87037,6,3
344,1,50,2,1,0.925926,4,2
329,0,46,6,2,0.851852,10,3
334,0,51,3,0,0.944444,3,0
316,0,48,3,3,0.888889,6,3
328,0,44,4,6,0.814815,6,8
309,0,43,6,5,0.796296,9,6
319,1,47,4,2,0.87037,5,4
303,0,46,5,3,0.851852,8,5
310,0,42,6,6,0.777778,10,9
293,0,45,8,1,0.833333,12,2
285,0,41,10,3,0.759259,17,4
295,0,43,10,1,0.796296,15,1
265,0,39,7,8,0.722222,11,9
270,0,41,6,7,0.759259,10,12
252,1,39,7,7,0.722222,9,9
273,0,42,7,5,0.777778,10,7
255,0,37,10,7,0.685185,15,8
263,0,37,9,8,0.685185,10,13
245,0,36,12,6,0.666667,16,8
249,0,33,16,5,0.611111,22,8
244,0,35,11,8,0.648148,18,13
231,1,31,11,11,0.574074,19,12
228,0,33,11,10,0.611111,12,11
220,1,33,12,8,0.611111,16,11
225,2,34,11,7,0.62963,16,10
206,0,29,12,13,0.537037,15,15
212,0,32,11,11,0.592593,8,15
188,0,24,16,14,0.444444,22,18
211,0,33,13,8,0.611111,16,11
174,2,22,15,15,0.407407,11,20
204,1,29,14,10,0.537037,19,13
161,3,21,18,12,0.388889,18,12
188,1,25,15,13,0.462963,25,14
145,3,15,22,14,0.277778,27,11
173,2,21,18,13,0.388889,17,17
121,8,12,22,12,0.222222,18,11
160,3,18,19,14,0.333333,19,14
101,6,3,27,18,0.0555556,27,15
142,4,14,19,17,0.259259,22,19
72,14,2,29,9,0.037037,18,7
116,6,11,22,15,0.203704,18,11
58,20,1,29,4,0.0185185,18,2
103,6,8,25,15,0.148148,15,12
42,27,2,25,0,0.037037,9,0
83,13,4,26,11,0.0740741,22,7
41,31,2,21,0,0.037037,12,0
57,15,1,29,9,0.0185185,13,1
25,32,0,22,0,0,3,0
40,23,0,30,1,0,9,0
23,38,0,16,0,0,7,0
32,26,0,28,0,0,4,0
32,30,0,24,0,0,8,0
25,36,0,18,0,0,7,0
31,32,1,21,0,0.0185185,6,0
31,30,0,24,0,0,7,0
23,36,0,18,0,0,5,0
29,32,1,21,0,0.0185185,4,0
19,37,0,17,0,0,2,0
30,32,0,22,0,0,8,0
20,36,0,18,0,0,2,0
26,34,0,20,0,0,6,0
30,31,1,22,0,0.0185185,4,0
18,38,0,16,0,0,2,0
29,29,0,25,0,0,4,0
17,40,0,14,0,0,3,0
20,39,0,15,0,0,5,0
29,31,0,23,0,0,6,0
27,33,0,21,0,0,6,0
17,39,0,15,0,0,2,0
19,38,0,16,0,0,3,0
25,31,0,23,0,0,2,0
26,35,1,18,0,0.0185185,4,0
31,28,0,26,0,0,5,0
28,33,0,21,0,0,7,0
21,36,0,18,0,0,3,0
18,41,0,13,0,0,5,0
25,31,0,23,0,0,2,0
24,32,0,22,0,0,2,0
18,42,0,12,0,0,6,0
20,41,0,13,0,0,7,0
16,40,0,14,0,0,2,0
21,37,0,17,0,0,4,0
27,32,0,22,0,0,5,0
15,41,0,13,0,0,2,0
16,41,0,13,0,0,3,0
25,34,0,20,0,0,5,0
15,40,0,14,0,0,1,0
20,38,0,16,0,0,4,0
18,37,0,17,0,0,1,0
17,40,0,14,0,0,3,0
24,34,0,20,0,0,4,0
14,43,0,11,0,0,3,0
19,37,0,17,0,0,2,0
12,44,0,10,0,0,2,0
17,38,0,16,0,0,1,0
19,38,0,16,0,0,3,0
14,42,0,12,0,0,2,0
9,45,0,9,0,0,0,0
19,36,0,18,0,0,1,0
21,36,0,18,0,0,3,0
17,40,0,14,0,0,3,0
11,44,0,10,0,0,1,0
22,34,0,20,0,0,2,0
15,42,0,12,0,0,3,0
19,37,0,17,0,0,2,0
13,42,0,12,0,0,1,0
13,43,0,11,0,0,2,0
18,39,0,15,0,0,3,0
21,36,0,18,0,0,3,0
25,35,1,18,0,0.0185185,3,0
11,44,0,10,0,0,1,0
23,36,0,18,0,0,5,0
15,40,0,14,0,0,1,0
21,35,0,19,0,0,2,0
23,35,0,19,0,0,4,0
11,43,0,11,0,0,0,0
11,44,0,10,0,0,1,0
19,36,0,18,0,0,1,0
16,41,0,13,0,0,3,0
8,46,0,8,0,0,0,0
9,46,0,8,0,0,1,0
21,39,0,15,0,0,6,0
15,42,0,12,0,0,3,0
14,43,0,11,0,0,3,0
14,40,0,14,0,0,0,0
14,41,0,13,0,0,1,0
12,45,0,9,0,0,3,0
13,43,0,11,0,0,2,0
18,39,0,15,0,0,3,0
13,42,0,12,0,0,1,0
11,44,0,10,0,0,1,0
16,38,0,16,0,0,0,0
18,38,0,16,0,0,2,0
13,42,0,12,0,0,1,0
13,41,0,13,0,0,0,0
13,43,0,11,0,0,2,0
11,44,0,10,0,0,1,0
16,38,0,16,0,0,0,0
17,38,0,16,0,0,1,0
13,42,0,12,0,0,1,0
16,41,0,13,0,0,3,0
14,42,0,12,0,0,2,0
16,39,0,15,0,0,1,0
10,45,0,9,0,0,1,0
23,35,0,19,0,0,4,0
12,44,0,10,0,0,2,0
10,45,0,9,0,0,1,0
8,46,0,8,0,0,0,0
10,44,0,10,0,0,0,0
6,49,0,5,0,0,1,0
11,46,0,8,0,0,3,0
13,44,0,10,0,0,3,0
17,39,0,15,0,0,2,0
9,45,0,9,0,0,0,0
11,44,0,10,0,0,1,0
16,40,0,14,0,0,2,0
8,49,0,5,0,0,3,0
8,47,0,7,0,0,1,0
12,43,0,11,0,0,1,0
8,46,0,8,0,0,0,0
10,45,0,9,0,0,1,0
12,44,0,10,0,0,2,0
10,45,0,9,0,0,1,0
10,44,0,10,0,0,0,0
6,49,0,5,0,0,1,0
9,46,0,8,0,0,1,0
6,48,0,6,0,0,0,0
11,44,0,10,0,0,1,0
7,47,0,7,0,0,0,0
7,48,0,6,0,0,1,0
5,49,0,5,0,0,0,0
14,42,0,12,0,0,2,0
11,43,0,11,0,0,0,0
7,48,0,6,0,0,1,0
8,48,0,6,0,0,2,0
7,48,0,6,0,0,1,0
9,46,0,8,0,0,1,0
12,43,0,11,0,0,1,0
