RAO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,total_request
16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
26,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
27,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,19
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,25
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,0,4,2,7,0,0,0,0,31
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,9,0,3,0,21
44,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19
45,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
46,0,0,0,0,0,0,7,5,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
47,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
48,3,5,5,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35
49,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,8,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
50,0,0,0,0,0,0,7,5,5,12,0,0,0,0,0,0,0,0,0,0,0,2,5,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
51,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,2,0,0,0,0,0,0,0,0,0,0,0,15
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,3,0,0,0,0,0,0,19
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,5,5,0,21
56,5,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45
57,0,0,0,0,4,5,2,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,2,0,0,0,0,0,0,0,0,0,0,0,44
58,0,0,0,0,0,0,0,0,0,0,2,2,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,3,0,0,0,0,0,0,36
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,5,5,0,41
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,22
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,5,4,7,6,0,0,0,0,31
64,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,5,52
65,0,0,6,6,5,7,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
66,0,0,0,0,0,0,0,0,0,5,5,3,5,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,57
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,4,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,5,4,7,6,0,0,0,0,71
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1,9,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,2,8,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,6,4,7,2,0,0,0,0,32
71,8,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,3,40
72,0,0,0,0,4,3,5,5,5,2,6,3,0,0,0,0,0,0,0,0,0,0,0,4,8,1,9,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
73,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,4,7,4,5,0,0,0,0,0,0,0,0,0,0,5,6,5,2,8,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,4,5,5,8,6,0,0,0,0,0,0,0,0,0,2,2,4,5,6,4,7,2,0,0,0,0,78
75,8,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,2,7,3,1,7,0,0,0,0,0,0,0,0,0,3,6,2,3,81
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,6,4,5,5,5,0,0,0,0,42
77,10,5,6,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,4,53
78,0,0,0,0,0,0,1,7,2,6,5,6,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,1,8,8,1,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,5,3,9,5,2,0,0,0,1,5,5,6,6,4,5,5,5,0,0,0,0,80
81,10,5,6,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,5,6,5,7,5,3,5,0,1,5,4,4,4,104
82,6,4,8,5,4,0,1,7,2,6,5,6,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6,5,5,100
83,0,0,0,0,0,1,8,3,4,5,11,9,5,6,5,5,4,8,1,8,8,1,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
84,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,7,5,4,3,7,3,5,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,5,2,4,3,5,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,52
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,4,6,4,5,4,5,2,0,0,43
87,2,5,4,8,4,5,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,56
88,0,0,0,1,0,0,0,1,0,2,3,5,2,5,4,8,11,9,7,10,10,3,5,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,6,7,10,12,9,4,7,3,5,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,97
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,2,2,12,10,9,6,7,8,8,5,4,5,2,0,0,95
91,4,11,8,15,5,11,16,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,8,14,9,121
92,0,0,0,0,0,0,0,5,7,5,4,4,7,2,2,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,7,6,5,5,6,10,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,6,4,4,2,5,2,4,0,4,9,0,0,0,0,0,52
95,6,3,3,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,6,47
96,0,0,0,0,0,0,0,5,9,9,10,7,9,12,11,10,12,5,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,13,9,7,10,15,13,5,5,5,9,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,10,10,7,5,7,7,12,2,10,17,4,4,3,4,0,114
99,11,5,5,6,6,9,5,8,5,7,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,6,107
100,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,6,5,2,3,4,8,5,7,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,5,4,3,4,1,2,4,4,8,5,6,0,0,0,0,0,0,0,0,61
102,4,5,3,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,2,3,8,4,5,5,61
103,0,0,0,0,0,0,2,6,3,4,3,11,4,2,2,8,3,6,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
104,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,6,5,2,3,4,9,9,10,7,6,11,5,8,4,2,2,2,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,117
105,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,5,4,3,4,1,2,7,5,11,10,11,6,4,4,2,7,3,2,6,123
106,4,5,11,5,9,7,3,5,4,7,6,6,3,2,4,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,2,3,8,4,5,5,137
107,0,0,0,0,0,0,3,6,3,4,3,11,4,2,2,8,3,6,8,11,9,5,3,2,5,10,6,5,3,8,5,4,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,147
108,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,3,6,3,4,5,7,6,5,10,7,2,7,6,2,87
109,3,5,5,3,2,6,3,8,7,4,7,2,4,9,11,7,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,100
110,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,5,2,1,4,6,2,9,3,2,6,6,6,11,3,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,88
111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,4,5,5,4,5,7,2,5,5,4,13,0,9,4,86
112,0,5,1,3,3,5,3,6,6,6,6,6,4,3,5,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,3,6,3,4,5,7,6,5,10,7,2,7,6,2,156
113,3,5,5,3,2,6,3,8,7,4,7,2,4,9,11,7,5,1,7,3,6,8,8,5,3,7,4,3,5,5,4,5,3,6,10,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,191
114,4,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,5,2,1,4,6,2,9,3,2,6,6,6,11,3,6,4,0,0,4,3,2,5,2,0,10,2,5,4,4,3,4,6,148
115,4,0,0,6,3,6,3,5,5,1,6,3,3,5,1,3,9,4,6,4,2,0,0,0,0,0,1,0,0,0,1,0,0,1,4,5,4,5,5,4,5,7,2,5,5,4,13,1,10,4,165
116,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5,3,5,5,5,8,6,3,5,6,2,8,6,5,5,4,7,0,0,0,0,1,0,0,1,1,0,102
117,5,7,6,6,6,5,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,3,4,5,2,2,4,7,6,3,90
118,0,0,0,1,0,0,0,0,4,4,3,2,5,3,4,6,4,3,6,4,6,5,1,5,3,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,81
119,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,5,6,1,4,6,2,5,5,5,9,3,1,1,7,3,3,0,1,0,0,87
120,6,3,5,10,3,5,2,2,12,3,6,5,8,1,4,0,0,0,0,0,0,5,3,5,3,5,5,5,8,6,3,5,6,2,8,6,5,5,4,7,0,0,0,0,1,0,8,8,3,4,195
121,5,7,6,6,6,5,2,6,1,0,0,0,1,0,0,4,9,2,4,3,7,0,10,4,3,2,5,4,8,6,6,4,3,3,2,0,1,0,0,0,7,3,4,5,2,2,4,7,6,3,178
122,6,7,8,8,2,0,0,0,4,4,3,2,5,3,4,6,4,3,6,4,6,5,1,6,3,8,1,0,0,0,0,0,0,0,0,3,8,5,6,6,3,7,1,4,5,7,4,5,4,6,183
123,0,0,0,0,0,5,6,7,1,2,5,7,6,7,5,8,1,2,6,4,6,4,5,4,6,0,1,7,6,5,6,6,1,4,6,3,5,5,5,9,3,1,1,7,3,4,0,1,0,0,186
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,4,2,4,8,8,2,4,6,5,6,5,9,6,6,8,3,7,2,1,0,0,0,0,109
125,2,5,4,9,3,3,4,4,5,9,8,4,6,7,9,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8,4,4,3,5,117
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,4,2,1,5,6,3,3,5,5,5,3,3,2,6,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,86
127,2,5,8,6,9,2,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,4,5,3,7,4,4,5,4,3,8,6,1,108
128,0,0,0,0,0,1,0,4,3,3,4,5,6,4,4,1,6,3,2,7,3,8,2,6,6,10,9,6,6,4,8,8,2,4,6,5,6,5,9,6,6,8,3,7,2,1,0,0,0,0,199
129,2,5,4,9,3,3,4,4,6,9,8,4,6,8,9,5,0,0,1,0,0,0,0,1,0,0,1,0,0,7,9,5,3,6,2,2,5,9,4,7,2,2,1,3,5,14,13,9,10,8,218
130,4,3,4,10,4,4,4,5,3,6,4,3,4,4,2,4,10,12,9,5,5,7,5,6,3,3,5,5,5,4,3,2,6,6,3,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,181
131,2,5,8,6,9,2,10,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,6,8,3,5,8,6,3,4,2,6,6,4,4,6,13,11,8,9,9,14,8,8,5,4,4,8,6,1,225
