initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility,PACB
10,44,0,10,0,0,0.125
4,50,0,4,0,0,0.125
2,52,0,2,0,0,0.125
3,51,0,3,0,0,0.125
3,51,0,3,0,0,0.125
12,43,0,12,0,0,0.125
23,32,0,23,0,0,0.125
18,36,0,18,0,0,0.125
15,39,0,15,0,0,0.125
9,45,0,9,0,0,0.125
3,51,0,3,0,0,0.125
2,52,0,2,0,0,0.125
6,48,0,6,0,0,0.125
10,44,0,10,0,0,0.125
26,29,0,26,0,0,0.125
21,33,0,21,0,0,0.125
15,39,0,15,0,0,0.125
8,46,0,8,0,0,0.125
3,51,0,3,0,0,0.125
2,52,0,2,0,0,0.125
8,46,0,8,0,0,0.125
16,39,0,16,0,0,0.125
21,34,0,21,0,0,0.125
20,34,0,20,0,0,0.125
12,42,0,12,0,0,0.125
10,44,0,10,0,0,0.125
6,48,0,6,0,0,0.125
8,46,0,8,0,0,0.125
13,41,0,13,0,0,0.125
15,39,0,15,0,0,0.125
25,31,0,25,0,0,0.125
25,29,0,25,0,0,0.125
20,34,0,20,0,0,0.125
8,46,0,8,0,0,0.125
5,49,0,5,0,0,0.125
11,43,0,11,0,0,0.125
14,41,0,14,0,0,0.125
18,39,0,18,0,0,0.125
26,32,0,26,0,0,0.125
24,30,0,24,0,0,0.125
23,31,0,23,0,0,0.125
17,37,0,17,0,0,0.125
10,44,0,10,0,0,0.125
13,42,0,13,0,0,0.125
19,37,0,19,0,0,0.125
24,34,0,24,0,0,0.125
29,31,0,29,0,0,0.125
24,30,0,24,0,0,0.125
22,32,0,22,0,0,0.125
19,35,0,19,0,0,0.125
13,41,0,13,0,0,0.125
13,41,0,13,0,0,0.125
20,34,0,20,0,0,0.125
23,33,0,23,0,0,0.125
27,30,0,27,0,0,0.125
24,30,0,24,0,0,0.125
23,31,0,23,0,0,0.125
17,37,0,17,0,0,0.125
9,45,0,9,0,0,0.125
17,38,0,17,0,0,0.125
20,35,0,20,0,0,0.125
24,32,0,24,0,0,0.125
29,30,0,29,0,0,0.125
25,29,0,25,0,0,0.125
23,31,0,23,0,0,0.125
20,34,0,20,0,0,0.125
18,36,0,18,0,0,0.125
26,28,0,26,0,0,0.125
24,30,0,24,0,0,0.125
28,30,0,28,0,0,0.125
32,28,0,32,0,0,0.125
26,29,0,26,0,0,0.125
22,33,0,22,0,0,0.125
17,37,0,17,0,0,0.125
12,42,0,12,0,0,0.125
26,29,0,26,0,0,0.125
31,26,0,31,0,0,0.125
31,30,0,31,0,0,0.125
38,28,0,38,0,0,0.125
26,29,0,26,0,0,0.125
24,30,0,24,0,0,0.125
22,32,0,22,0,0,0.125
20,34,0,20,0,0,0.125
34,21,0,31,3,0,0.125
37,22,0,35,2,0,0.125
40,26,0,40,0,0,0.125
44,24,0,44,0,0,0.125
27,29,0,27,0,0,0.125
24,30,0,24,0,0,0.125
23,31,0,23,0,0,0.125
17,37,0,17,0,0,0.125
32,24,0,32,0,0,0.125
36,22,0,33,3,0,0.125
35,26,0,35,0,0,0.125
38,27,0,38,0,0,0.125
26,29,0,26,0,0,0.125
26,29,0,26,0,0,0.125
22,32,0,22,0,0,0.125
19,35,0,19,0,0,0.125
34,23,0,33,1,0,0.125
39,22,0,36,3,0,0.125
41,24,0,41,0,0,0.125
41,26,0,41,0,0,0.125
28,29,0,28,0,0,0.125
25,29,0,25,0,0,0.125
23,31,0,23,0,0,0.125
19,35,0,19,0,0,0.125
42,18,0,35,7,0,0.125
43,21,0,39,4,0,0.125
44,25,0,44,0,0,0.125
48,25,0,48,0,0,0.125
29,29,0,29,0,0,0.125
27,30,0,27,0,0,0.125
25,31,0,25,0,0,0.125
21,33,0,21,0,0,0.125
44,15,0,33,11,0,0.125
45,18,0,36,9,0,0.125
44,24,0,44,0,0,0.125
48,26,0,48,0,0,0.125
30,28,0,30,0,0,0.125
29,28,0,29,0,0,0.125
26,29,0,26,0,0,0.125
22,34,0,22,0,0,0.125
49,17,0,40,9,0,0.125
43,25,0,43,0,0,0.125
47,25,0,47,0,0,0.125
59,25,0,59,0,0,0.125
29,29,0,29,0,0,0.125
29,29,0,29,0,0,0.125
27,28,0,27,0,0,0.125
24,31,0,24,0,0,0.125
54,14,0,43,11,0,0.125
59,16,0,45,14,0,0.125
60,18,0,49,11,0,0.125
61,23,0,58,3,0,0.125
28,29,0,28,0,0,0.125
26,30,0,26,0,0,0.125
25,30,0,25,0,0,0.125
25,30,0,25,0,0,0.125
53,11,0,36,17,0,0.125
55,15,0,43,12,0,0.125
58,17,0,47,11,0,0.125
59,23,0,58,1,0,0.125
33,28,0,33,0,0,0.125
31,28,0,31,0,0,0.125
29,28,0,29,0,0,0.125
26,30,0,26,0,0,0.125
65,11,0,44,21,0,0.125
69,11,0,50,19,0,0.125
71,14,0,53,18,0,0.125
73,17,0,59,14,0,0.125
37,29,0,37,0,0,0.125
35,29,0,35,0,0,0.125
31,30,0,31,0,0,0.125
26,31,0,26,0,0,0.125
65,7,0,41,24,0,0.125
65,10,0,42,23,0,0.125
69,11,0,46,23,0,0.125
77,13,0,56,21,0,0.125
35,28,0,35,0,0,0.125
33,27,0,33,0,0,0.125
32,27,0,32,0,0,0.125
33,25,0,33,0,0,0.125
76,6,0,46,30,0,0.125
75,10,0,53,22,0,0.125
79,11,0,54,25,0,0.125
78,14,0,57,21,0,0.125
37,27,0,37,0,0,0.125
33,27,0,33,0,0,0.125
35,26,0,35,0,0,0.125
34,25,0,34,0,0,0.125
82,5,0,52,30,0,0.125
79,7,0,49,30,0,0.125
78,12,0,54,24,0,0.125
78,16,0,64,14,0,0.125
37,27,0,37,0,0,0.125
35,26,0,35,0,0,0.125
36,22,0,33,3,0,0.125
35,21,0,32,3,0,0.125
80,5,0,47,33,0,0.125
82,8,0,57,25,0,0.125
81,13,0,62,19,0,0.125
81,15,0,64,17,0,0.125
38,28,0,38,0,0,0.125
40,25,0,40,0,0,0.125
37,24,0,37,0,0,0.125
37,23,0,36,1,0,0.125
85,6,0,50,35,0,0.125
86,5,0,47,39,0,0.125
84,7,0,52,32,0,0.125
84,13,0,62,22,0,0.125
37,29,0,37,0,0,0.125
36,29,0,36,0,0,0.125
34,27,0,34,0,0,0.125
38,21,0,35,3,0,0.125
81,6,0,54,27,0,0.125
83,6,0,49,34,0,0.125
83,9,0,54,29,0,0.125
84,11,0,59,25,0,0.125
52,21,0,47,5,0,0.125
50,21,0,46,4,0,0.125
49,19,0,43,6,0,0.125
49,18,0,41,8,0,0.125
84,5,0,55,29,0,0.125
85,6,0,54,31,0,0.125
87,8,0,57,30,0,0.125
87,11,0,58,29,0,0.125
49,22,0,45,4,0,0.125
48,20,0,42,6,0,0.125
46,18,0,37,9,0,0.125
47,17,0,38,9,0,0.125
89,5,0,56,33,0,0.125
89,8,0,62,27,0,0.125
90,10,0,69,21,0,0.125
87,15,0,68,19,0,0.125
54,22,0,51,3,0,0.125
54,21,0,48,6,0,0.125
49,19,0,41,8,0,0.125
56,15,0,42,14,0,0.125
95,4,0,56,39,0,0.125
97,4,0,60,37,0,0.125
99,4,0,59,40,0,0.125
98,5,0,58,40,0,0.125
56,23,0,55,1,0,0.125
50,23,0,48,2,0,0.125
49,21,0,45,4,0,0.125
50,20,0,42,8,0,0.125
91,4,0,50,41,0,0.125
94,4,0,53,41,0,0.125
95,4,0,58,37,0,0.125
95,6,0,61,34,0,0.125
60,18,0,50,10,0,0.125
62,16,0,50,12,0,0.125
65,16,0,51,14,0,0.125
66,15,0,48,18,0,0.125
97,4,0,60,37,0,0.125
97,4,0,55,42,0,0.125
97,5,0,62,35,0,0.125
98,6,0,56,42,0,0.125
55,24,0,55,0,0,0.125
60,18,0,50,10,0,0.125
59,15,0,44,15,0,0.125
59,13,0,44,15,0,0.125
105,4,0,61,44,0,0.125
103,5,0,65,38,0,0.125
103,5,0,65,38,0,0.125
102,6,0,57,45,0,0.125
62,22,0,57,5,0,0.125
67,20,0,60,7,0,0.125
61,18,0,49,12,0,0.125
58,16,0,46,12,0,0.125
94,4,0,53,41,0,0.125
96,5,0,62,34,0,0.125
95,5,0,58,37,0,0.125
94,7,0,60,34,0,0.125
64,17,0,52,12,0,0.125
66,15,0,51,15,0,0.125
67,14,0,51,16,0,0.125
68,11,0,46,22,0,0.125
106,4,0,64,42,0,0.125
107,4,0,61,46,0,0.125
106,6,0,64,42,0,0.125
100,8,0,65,35,0,0.125
64,20,0,57,7,0,0.125
65,18,0,54,11,0,0.125
68,14,0,55,13,0,0.125
69,12,0,53,16,0,0.125
108,4,0,62,46,0,0.125
107,4,0,57,50,0,0.125
105,5,0,55,50,0,0.125
106,5,0,65,41,0,0.125
68,19,0,59,9,0,0.125
67,17,0,54,13,0,0.125
68,10,0,48,20,0,0.125
75,8,0,50,25,0,0.125
116,4,0,69,47,0,0.125
117,4,0,69,48,0,0.125
113,4,0,69,44,0,0.125
108,6,0,63,45,0,0.125
69,16,0,56,13,0,0.125
72,15,0,56,16,0,0.125
72,13,0,53,19,0,0.125
75,12,0,54,21,0,0.125
106,4,0,66,40,0,0.125
109,5,0,66,43,0,0.125
106,6,0,64,42,0,0.125
102,8,0,62,40,0,0.125
72,17,0,61,11,0,0.125
76,15,0,62,14,0,0.125
78,12,0,53,25,0,0.125
80,9,0,51,29,0,0.125
113,5,0,67,46,0,0.125
114,5,0,67,47,0,0.125
110,6,0,67,43,0,0.125
107,8,0,69,38,0,0.125
67,20,0,57,10,0,0.125
65,17,0,52,13,0,0.125
74,11,0,53,21,0,0.125
71,11,0,49,22,0,0.125
110,4,0,62,48,0,0.125
110,4,0,63,47,0,0.125
109,5,0,74,35,0,0.125
105,6,0,65,40,0,0.125
69,18,0,58,11,0,0.125
67,16,0,51,16,0,0.125
71,15,0,57,14,0,0.125
73,13,0,53,20,0,0.125
103,4,0,59,44,0,0.125
103,5,0,62,41,0,0.125
103,5,0,63,40,0,0.125
103,7,0,66,37,0,0.125
78,14,0,58,20,0,0.125
74,14,0,55,19,0,0.125
77,13,0,54,23,0,0.125
81,10,0,57,24,0,0.125
115,4,0,73,42,0,0.125
115,4,0,72,43,0,0.125
111,4,0,65,46,0,0.125
107,4,0,62,45,0,0.125
72,16,0,57,15,0,0.125
78,12,0,55,23,0,0.125
78,11,0,51,27,0,0.125
78,10,0,52,26,0,0.125
111,4,0,70,41,0,0.125
108,4,0,65,43,0,0.125
108,4,0,66,42,0,0.125
105,6,0,66,39,0,0.125
76,17,0,62,14,0,0.125
76,15,0,60,16,0,0.125
75,15,0,60,15,0,0.125
78,12,0,52,26,0,0.125
116,4,0,72,44,0,0.125
115,4,0,69,46,0,0.125
113,4,0,66,47,0,0.125
109,4,0,60,49,0,0.125
72,22,0,66,6,0,0.125
71,20,0,63,8,0,0.125
72,16,0,57,15,0,0.125
74,11,0,48,26,0,0.125
113,4,0,68,45,0,0.125
111,4,0,69,42,0,0.125
110,4,0,70,40,0,0.125
108,4,0,69,39,0,0.125
78,15,0,61,17,0,0.125
77,13,0,54,23,0,0.125
82,11,0,56,26,0,0.125
76,9,0,47,29,0,0.125
106,5,0,66,40,0,0.125
107,5,0,66,41,0,0.125
105,6,0,66,39,0,0.125
102,6,0,65,37,0,0.125
69,21,0,62,7,0,0.125
72,20,0,63,9,0,0.125
71,19,0,61,10,0,0.125
73,15,0,56,17,0,0.125
113,4,0,66,47,0,0.125
109,4,0,68,41,0,0.125
111,4,0,65,46,0,0.125
110,4,0,65,45,0,0.125
74,18,0,63,11,0,0.125
68,17,0,55,13,0,0.125
71,14,0,50,21,0,0.125
77,11,0,58,19,0,0.125
115,4,0,67,48,0,0.125
113,4,0,69,44,0,0.125
112,4,0,63,49,0,0.125
109,4,0,61,48,0,0.125
73,18,0,61,12,0,0.125
71,16,0,56,15,0,0.125
78,12,0,56,22,0,0.125
81,8,0,53,28,0,0.125
116,4,0,71,45,0,0.125
113,4,0,72,41,0,0.125
110,4,0,69,41,0,0.125
110,4,0,66,44,0,0.125
64,15,0,48,16,0,0.125
64,14,0,46,18,0,0.125
69,11,0,48,21,0,0.125
71,9,0,48,23,0,0.125
107,4,0,68,39,0,0.125
110,4,0,68,42,0,0.125
108,4,0,61,47,0,0.125
103,8,0,68,35,0,0.125
65,19,0,54,11,0,0.125
68,17,0,54,14,0,0.125
67,17,0,55,12,0,0.125
69,13,0,50,19,0,0.125
112,4,0,67,45,0,0.125
113,4,0,66,47,0,0.125
114,4,0,70,44,0,0.125
106,6,0,61,45,0,0.125
75,18,0,60,15,0,0.125
67,18,0,55,12,0,0.125
69,16,0,55,14,0,0.125
68,15,0,50,18,0,0.125
108,4,0,66,42,0,0.125
106,4,0,64,42,0,0.125
106,4,0,65,41,0,0.125
105,4,0,59,46,0,0.125
66,20,0,59,7,0,0.125
72,15,0,55,17,0,0.125
74,13,0,54,20,0,0.125
77,12,0,54,23,0,0.125
117,4,0,70,47,0,0.125
111,4,0,67,44,0,0.125
111,4,0,65,46,0,0.125
109,4,0,66,43,0,0.125
70,17,0,56,14,0,0.125
74,12,0,56,18,0,0.125
75,11,0,49,26,0,0.125
75,10,0,50,25,0,0.125
107,5,0,64,43,0,0.125
106,5,0,67,39,0,0.125
105,5,0,63,42,0,0.125
105,5,0,69,36,0,0.125
67,18,0,54,13,0,0.125
67,16,0,52,15,0,0.125
66,14,0,50,16,0,0.125
65,13,0,47,18,0,0.125
104,4,0,61,43,0,0.125
105,5,0,68,37,0,0.125
106,5,0,66,40,0,0.125
102,6,0,69,33,0,0.125
59,23,0,57,2,0,0.125
58,21,0,54,4,0,0.125
56,19,0,47,9,0,0.125
64,13,0,47,17,0,0.125
105,4,0,66,39,0,0.125
108,4,0,66,42,0,0.125
105,6,0,68,37,0,0.125
106,6,0,65,41,0,0.125
61,24,0,61,0,0,0.125
61,22,0,57,4,0,0.125
58,19,0,49,9,0,0.125
59,16,0,47,12,0,0.125
102,4,0,61,41,0,0.125
99,4,0,57,42,0,0.125
101,4,0,60,41,0,0.125
101,4,0,59,42,0,0.125
55,22,0,52,3,0,0.125
53,20,0,47,6,0,0.125
52,19,0,46,6,0,0.125
53,15,0,41,12,0,0.125
96,5,0,58,38,0,0.125
99,5,0,66,33,0,0.125
100,6,0,64,36,0,0.125
98,7,0,62,36,0,0.125
64,20,0,56,8,0,0.125
63,19,0,55,8,0,0.125
65,15,0,52,13,0,0.125
66,14,0,49,17,0,0.125
99,4,0,58,41,0,0.125
100,4,0,64,36,0,0.125
97,5,0,64,33,0,0.125
97,6,0,59,38,0,0.125
58,21,0,54,4,0,0.125
56,20,0,52,4,0,0.125
53,19,0,45,8,0,0.125
59,15,0,44,15,0,0.125
95,4,0,54,41,0,0.125
97,4,0,59,38,0,0.125
92,6,0,58,34,0,0.125
91,7,0,56,35,0,0.125
45,25,0,45,0,0,0.125
47,23,0,46,1,0,0.125
49,21,0,45,4,0,0.125
54,17,0,42,12,0,0.125
98,4,0,59,39,0,0.125
95,6,0,56,39,0,0.125
94,9,0,62,32,0,0.125
94,11,0,70,24,0,0.125
52,22,0,49,3,0,0.125
52,19,0,45,7,0,0.125
54,17,0,45,9,0,0.125
55,14,0,42,13,0,0.125
93,5,0,56,37,0,0.125
92,6,0,59,33,0,0.125
92,7,0,57,35,0,0.125
90,11,0,65,25,0,0.125
46,24,0,46,0,0,0.125
47,21,0,43,4,0,0.125
47,21,0,44,3,0,0.125
49,20,0,43,6,0,0.125
86,5,0,50,36,0,0.125
92,5,0,54,38,0,0.125
91,6,0,60,31,0,0.125
87,10,0,63,24,0,0.125
44,26,0,44,0,0,0.125
41,25,0,41,0,0,0.125
41,23,0,40,1,0,0.125
43,19,0,37,6,0,0.125
93,5,0,62,31,0,0.125
92,6,0,53,39,0,0.125
93,7,0,62,31,0,0.125
91,10,0,65,26,0,0.125
44,26,0,44,0,0,0.125
41,25,0,41,0,0,0.125
40,23,0,39,1,0,0.125
39,25,0,39,0,0,0.125
79,7,0,51,28,0,0.125
78,7,0,52,26,0,0.125
80,11,0,60,20,0,0.125
83,13,0,58,25,0,0.125
42,27,0,42,0,0,0.125
39,25,0,39,0,0,0.125
39,24,0,39,0,0,0.125
36,23,0,35,1,0,0.125
80,6,0,48,32,0,0.125
83,7,0,51,32,0,0.125
84,8,0,58,26,0,0.125
85,12,0,64,21,0,0.125
45,26,0,45,0,0,0.125
38,25,0,38,0,0,0.125
36,24,0,36,0,0,0.125
31,25,0,31,0,0,0.125
71,6,0,46,25,0,0.125
77,7,0,47,30,0,0.125
84,8,0,60,24,0,0.125
86,9,0,56,30,0,0.125
37,29,0,37,0,0,0.125
34,28,0,34,0,0,0.125
33,28,0,33,0,0,0.125
34,26,0,34,0,0,0.125
75,6,0,44,31,0,0.125
80,7,0,52,28,0,0.125
81,10,0,60,21,0,0.125
80,12,0,55,25,0,0.125
33,28,0,33,0,0,0.125
31,28,0,31,0,0,0.125
30,27,0,30,0,0,0.125
30,27,0,30,0,0,0.125
67,7,0,45,22,0,0.125
71,9,0,50,21,0,0.125
71,14,0,52,19,0,0.125
72,18,0,58,14,0,0.125
38,26,0,38,0,0,0.125
35,26,0,35,0,0,0.125
34,26,0,34,0,0,0.125
34,26,0,34,0,0,0.125
69,8,0,49,20,0,0.125
74,10,0,46,28,0,0.125
74,13,0,53,21,0,0.125
79,15,0,60,19,0,0.125
31,29,0,31,0,0,0.125
29,28,0,29,0,0,0.125
26,29,0,26,0,0,0.125
25,29,0,25,0,0,0.125
59,9,0,40,19,0,0.125
63,12,0,43,20,0,0.125
64,17,0,51,13,0,0.125
66,21,0,59,7,0,0.125
31,29,0,31,0,0,0.125
27,29,0,27,0,0,0.125
25,30,0,25,0,0,0.125
25,30,0,25,0,0,0.125
57,15,0,43,14,0,0.125
62,18,0,55,7,0,0.125
65,20,0,59,6,0,0.125
66,21,0,58,8,0,0.125
28,29,0,28,0,0,0.125
25,29,0,25,0,0,0.125
26,28,0,26,0,0,0.125
24,30,0,24,0,0,0.125
50,17,0,41,9,0,0.125
52,20,0,45,7,0,0.125
56,22,0,52,4,0,0.125
61,23,0,58,3,0,0.125
26,29,0,26,0,0,0.125
26,29,0,26,0,0,0.125
26,28,0,26,0,0,0.125
23,31,0,23,0,0,0.125
56,11,0,35,21,0,0.125
54,16,0,40,14,0,0.125
59,18,0,47,12,0,0.125
58,23,0,55,3,0,0.125
28,29,0,28,0,0,0.125
27,29,0,27,0,0,0.125
22,32,0,22,0,0,0.125
19,35,0,19,0,0,0.125
39,21,0,35,4,0,0.125
39,22,0,36,3,0,0.125
44,22,0,42,2,0,0.125
51,23,0,49,2,0,0.125
25,30,0,25,0,0,0.125
24,31,0,24,0,0,0.125
22,33,0,22,0,0,0.125
21,34,0,21,0,0,0.125
45,16,0,36,9,0,0.125
49,19,0,42,7,0,0.125
49,23,0,48,1,0,0.125
52,26,0,52,0,0,0.125
28,29,0,28,0,0,0.125
26,29,0,26,0,0,0.125
22,32,0,22,0,0,0.125
20,34,0,20,0,0,0.125
38,20,0,34,4,0,0.125
40,22,0,38,2,0,0.125
41,25,0,41,0,0,0.125
42,26,0,42,0,0,0.125
26,30,0,26,0,0,0.125
23,31,0,23,0,0,0.125
19,35,0,19,0,0,0.125
16,38,0,16,0,0,0.125
32,23,0,31,1,0,0.125
35,23,0,33,2,0,0.125
36,26,0,36,0,0,0.125
39,26,0,39,0,0,0.125
25,29,0,25,0,0,0.125
24,30,0,24,0,0,0.125
21,33,0,21,0,0,0.125
19,35,0,19,0,0,0.125
36,22,0,34,2,0,0.125
30,29,0,30,0,0,0.125
32,29,0,32,0,0,0.125
33,31,0,33,0,0,0.125
24,30,0,24,0,0,0.125
20,34,0,20,0,0,0.125
15,39,0,15,0,0,0.125
13,41,0,13,0,0,0.125
25,29,0,25,0,0,0.125
28,28,0,28,0,0,0.125
31,28,0,31,0,0,0.125
37,28,0,37,0,0,0.125
24,30,0,24,0,0,0.125
21,33,0,21,0,0,0.125
19,35,0,19,0,0,0.125
12,42,0,12,0,0,0.125
25,32,0,25,0,0,0.125
28,31,0,28,0,0,0.125
34,28,0,34,0,0,0.125
36,29,0,36,0,0,0.125
24,30,0,24,0,0,0.125
23,31,0,23,0,0,0.125
20,34,0,20,0,0,0.125
13,41,0,13,0,0,0.125
16,38,0,16,0,0,0.125
21,33,0,21,0,0,0.125
22,32,0,22,0,0,0.125
28,30,0,28,0,0,0.125
24,30,0,24,0,0,0.125
19,35,0,19,0,0,0.125
11,43,0,11,0,0,0.125
10,44,0,10,0,0,0.125
15,39,0,15,0,0,0.125
18,37,0,18,0,0,0.125
24,33,0,24,0,0,0.125
30,30,0,30,0,0,0.125
25,29,0,25,0,0,0.125
23,31,0,23,0,0,0.125
17,37,0,17,0,0,0.125
7,47,0,7,0,0,0.125
8,46,0,8,0,0,0.125
13,41,0,13,0,0,0.125
18,37,0,18,0,0,0.125
26,30,0,26,0,0,0.125
22,32,0,22,0,0,0.125
17,37,0,17,0,0,0.125
11,43,0,11,0,0,0.125
4,50,0,4,0,0,0.125
10,44,0,10,0,0,0.125
16,38,0,16,0,0,0.125
23,32,0,23,0,0,0.125
26,32,0,26,0,0,0.125
24,30,0,24,0,0,0.125
22,32,0,22,0,0,0.125
17,37,0,17,0,0,0.125
7,47,0,7,0,0,0.125
9,45,0,9,0,0,0.125
11,43,0,11,0,0,0.125
19,36,0,19,0,0,0.125
25,33,0,25,0,0,0.125
24,30,0,24,0,0,0.125
17,37,0,17,0,0,0.125
11,43,0,11,0,0,0.125
6,48,0,6,0,0,0.125
6,48,0,6,0,0,0.125
9,45,0,9,0,0,0.125
15,39,0,15,0,0,0.125
24,32,0,24,0,0,0.125
23,31,0,23,0,0,0.125
16,38,0,16,0,0,0.125
11,43,0,11,0,0,0.125
3,51,0,3,0,0,0.125
9,45,0,9,0,0,0.125
14,41,0,14,0,0,0.125
18,38,0,18,0,0,0.125
23,34,0,23,0,0,0.125
21,33,0,21,0,0,0.125
12,42,0,12,0,0,0.125
10,44,0,10,0,0,0.125
5,49,0,5,0,0,0.125
8,46,0,8,0,0,0.125
11,43,0,11,0,0,0.125
18,36,0,18,0,0,0.125
25,31,0,25,0,0,0.125
22,32,0,22,0,0,0.125
11,43,0,11,0,0,0.125
6,48,0,6,0,0,0.125
4,50,0,4,0,0,0.125
8,46,0,8,0,0,0.125
9,45,0,9,0,0,0.125
14,40,0,14,0,0,0.125
26,31,0,26,0,0,0.125
22,32,0,22,0,0,0.125
14,40,0,14,0,0,0.125
7,47,0,7,0,0,0.125
3,51,0,3,0,0,0.125
3,51,0,3,0,0,0.125
7,47,0,7,0,0,0.125
14,40,0,14,0,0,0.125
18,37,0,18,0,0,0.125
17,37,0,17,0,0,0.125
10,44,0,10,0,0,0.125
4,50,0,4,0,0,0.125
1,53,0,1,0,0,0.125
1,53,0,1,0,0,0.125
6,48,0,6,0,0,0.125
18,36,0,18,0,0,0.125
23,31,0,23,0,0,0.125
16,38,0,16,0,0,0.125
8,46,0,8,0,0,0.125
2,52,0,2,0,0,0.125
1,53,0,1,0,0,0.125
2,52,0,2,0,0,0.125
1,53,0,1,0,0,0.125
10,44,0,10,0,0,0.125
22,32,0,22,0,0,0.125
18,36,0,18,0,0,0.125
8,46,0,8,0,0,0.125
4,50,0,4,0,0,0.125
2,52,0,2,0,0,0.125
0,54,0,0,0,0,0.125
1,53,0,1,0,0,0.125
10,44,0,10,0,0,0.125
20,34,0,20,0,0,0.125
18,36,0,18,0,0,0.125
10,44,0,10,0,0,0.125
4,50,0,4,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
2,52,0,2,0,0,0.125
6,48,0,6,0,0,0.125
14,40,0,14,0,0,0.125
15,39,0,15,0,0,0.125
8,46,0,8,0,0,0.125
2,52,0,2,0,0,0.125
0,54,0,0,0,0,0.125
1,53,0,1,0,0,0.125
2,52,0,2,0,0,0.125
10,44,0,10,0,0,0.125
21,33,0,21,0,0,0.125
22,32,0,22,0,0,0.125
11,43,0,11,0,0,0.125
5,49,0,5,0,0,0.125
2,52,0,2,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
6,48,0,6,0,0,0.125
12,42,0,12,0,0,0.125
16,38,0,16,0,0,0.125
5,49,0,5,0,0,0.125
2,52,0,2,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
4,50,0,4,0,0,0.125
11,43,0,11,0,0,0.125
15,39,0,15,0,0,0.125
3,51,0,3,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
1,53,0,1,0,0,0.125
2,52,0,2,0,0,0.125
3,51,0,3,0,0,0.125
11,43,0,11,0,0,0.125
13,41,0,13,0,0,0.125
1,53,0,1,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
1,53,0,1,0,0,0.125
