initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility,PACB
10,44,0,10,0,0,0.125
4,50,0,4,0,0,0.125
2,52,0,2,0,0,0.125
3,51,0,3,0,0,0.125
3,51,0,3,0,0,0.125
12,43,0,12,0,0,0.125
23,32,0,23,0,0,0.125
18,36,0,18,0,0,0.125
15,39,0,15,0,0,0.125
9,45,0,9,0,0,0.125
3,51,0,3,0,0,0.125
2,52,0,2,0,0,0.125
6,48,0,6,0,0,0.125
10,44,0,10,0,0,0.125
26,29,0,26,0,0,0.125
21,33,0,21,0,0,0.125
15,39,0,15,0,0,0.125
8,46,0,8,0,0,0.125
3,51,0,3,0,0,0.125
2,52,0,2,0,0,0.125
8,46,0,8,0,0,0.125
16,39,0,16,0,0,0.125
21,34,0,21,0,0,0.125
20,34,0,20,0,0,0.125
12,42,0,12,0,0,0.125
10,44,0,10,0,0,0.125
6,48,0,6,0,0,0.125
8,46,0,8,0,0,0.125
13,41,0,13,0,0,0.125
15,39,0,15,0,0,0.125
25,31,0,25,0,0,0.125
25,29,0,25,0,0,0.125
20,34,0,20,0,0,0.125
8,46,0,8,0,0,0.125
5,49,0,5,0,0,0.125
11,43,0,11,0,0,0.125
14,41,0,14,0,0,0.125
18,39,0,18,0,0,0.125
26,32,0,26,0,0,0.125
24,30,0,24,0,0,0.125
23,31,0,23,0,0,0.125
17,37,0,17,0,0,0.125
10,44,0,10,0,0,0.125
13,42,0,13,0,0,0.125
19,37,0,19,0,0,0.125
24,34,0,24,0,0,0.125
29,31,0,29,0,0,0.125
24,30,0,24,0,0,0.125
22,32,0,22,0,0,0.125
19,35,0,19,0,0,0.125
13,41,0,13,0,0,0.125
13,41,0,13,0,0,0.125
20,34,0,20,0,0,0.125
23,33,0,23,0,0,0.125
27,30,0,27,0,0,0.125
24,30,0,24,0,0,0.125
23,31,0,23,0,0,0.125
17,37,0,17,0,0,0.125
9,45,0,9,0,0,0.125
17,38,0,17,0,0,0.125
20,35,0,20,0,0,0.125
24,32,0,24,0,0,0.125
29,30,0,29,0,0,0.125
25,29,0,25,0,0,0.125
23,31,0,23,0,0,0.125
20,34,0,20,0,0,0.125
18,36,0,18,0,0,0.125
26,28,0,26,0,0,0.125
24,30,0,24,0,0,0.125
28,30,0,28,0,0,0.125
32,28,0,32,0,0,0.125
26,29,0,26,0,0,0.125
22,33,0,22,0,0,0.125
17,37,0,17,0,0,0.125
12,42,0,12,0,0,0.125
26,29,0,26,0,0,0.125
31,26,0,31,0,0,0.125
31,30,0,31,0,0,0.125
38,28,0,38,0,0,0.125
26,29,0,26,0,0,0.125
24,30,0,24,0,0,0.125
22,32,0,22,0,0,0.125
20,34,0,20,0,0,0.125
34,21,0,31,3,0,0.125
37,22,0,35,2,0,0.125
40,26,0,40,0,0,0.125
44,24,0,44,0,0,0.125
27,29,0,27,0,0,0.125
24,30,0,24,0,0,0.125
23,31,0,23,0,0,0.125
17,37,0,17,0,0,0.125
32,24,0,32,0,0,0.125
36,22,0,34,2,0,0.125
35,26,0,35,0,0,0.125
38,27,0,38,0,0,0.125
27,29,0,27,0,0,0.125
25,29,0,25,0,0,0.125
22,32,0,22,0,0,0.125
20,34,0,20,0,0,0.125
35,22,0,33,2,0,0.125
39,21,0,36,3,0,0.125
39,25,0,39,0,0,0.125
41,25,0,41,0,0,0.125
28,29,0,28,0,0,0.125
25,29,0,25,0,0,0.125
23,31,0,23,0,0,0.125
18,36,0,18,0,0,0.125
41,18,0,35,6,0,0.125
44,21,0,41,3,0,0.125
44,25,0,44,0,0,0.125
48,25,0,48,0,0,0.125
29,29,0,29,0,0,0.125
27,30,0,27,0,0,0.125
25,31,0,25,0,0,0.125
23,32,0,23,0,0,0.125
44,14,0,34,10,0,0.125
46,18,0,40,6,0,0.125
43,25,0,43,0,0,0.125
47,26,0,47,0,0,0.125
30,28,0,30,0,0,0.125
28,28,0,28,0,0,0.125
27,28,0,27,0,0,0.125
21,34,0,21,0,0,0.125
47,17,0,40,7,0,0.125
45,24,0,45,0,0,0.125
49,25,0,49,0,0,0.125
56,25,0,56,0,0,0.125
29,29,0,29,0,0,0.125
28,29,0,28,0,0,0.125
27,29,0,27,0,0,0.125
25,30,0,25,0,0,0.125
57,12,0,45,12,0,0.125
60,14,0,50,10,0,0.125
55,21,0,52,3,0,0.125
58,23,0,57,1,0,0.125
28,29,0,28,0,0,0.125
26,30,0,26,0,0,0.125
25,30,0,25,0,0,0.125
25,30,0,25,0,0,0.125
52,10,0,38,14,0,0.125
54,15,0,45,9,0,0.125
57,17,0,50,7,0,0.125
60,22,0,58,2,0,0.125
33,29,0,33,0,0,0.125
30,29,0,30,0,0,0.125
29,29,0,29,0,0,0.125
26,31,0,26,0,0,0.125
61,11,0,48,13,0,0.125
68,11,0,55,13,0,0.125
68,14,0,58,10,0,0.125
69,17,0,62,7,0,0.125
39,29,0,39,0,0,0.125
36,29,0,36,0,0,0.125
32,30,0,32,0,0,0.125
26,31,0,26,0,0,0.125
60,7,0,43,17,0,0.125
61,8,0,45,16,0,0.125
69,9,0,54,15,0,0.125
73,12,0,61,12,0,0.125
37,29,0,37,0,0,0.125
34,29,0,34,0,0,0.125
32,29,0,32,0,0,0.125
30,29,0,30,0,0,0.125
66,5,0,47,19,0,0.125
68,7,0,51,17,0,0.125
68,11,0,55,13,0,0.125
77,14,0,67,10,0,0.125
40,29,0,40,0,0,0.125
36,29,0,36,0,0,0.125
31,28,0,31,0,0,0.125
30,28,0,30,0,0,0.125
68,5,0,49,19,0,0.125
69,6,0,51,18,0,0.125
74,9,0,59,15,0,0.125
77,10,0,63,14,0,0.125
39,28,0,39,0,0,0.125
37,27,0,37,0,0,0.125
33,27,0,33,0,0,0.125
33,25,0,33,0,0,0.125
69,5,0,50,19,0,0.125
69,7,0,52,17,0,0.125
75,8,0,59,16,0,0.125
73,15,0,64,9,0,0.125
41,29,0,41,0,0,0.125
37,29,0,37,0,0,0.125
35,28,0,35,0,0,0.125
36,26,0,36,0,0,0.125
74,5,0,55,19,0,0.125
76,4,0,56,20,0,0.125
79,5,0,60,19,0,0.125
81,8,0,65,16,0,0.125
42,29,0,42,0,0,0.125
38,29,0,38,0,0,0.125
33,29,0,33,0,0,0.125
30,28,0,30,0,0,0.125
65,7,0,48,17,0,0.125
75,5,0,56,19,0,0.125
77,7,0,60,17,0,0.125
76,8,0,60,16,0,0.125
46,28,0,46,0,0,0.125
42,27,0,42,0,0,0.125
40,27,0,40,0,0,0.125
34,27,0,34,0,0,0.125
78,6,0,60,18,0,0.125
81,7,0,64,17,0,0.125
82,7,0,65,17,0,0.125
86,7,0,69,17,0,0.125
43,28,0,43,0,0,0.125
40,27,0,40,0,0,0.125
38,26,0,38,0,0,0.125
36,26,0,36,0,0,0.125
77,6,0,59,18,0,0.125
84,7,0,67,17,0,0.125
83,9,0,68,15,0,0.125
85,12,0,73,12,0,0.125
50,29,0,50,0,0,0.125
47,28,0,47,0,0,0.125
39,27,0,39,0,0,0.125
41,25,0,41,0,0,0.125
81,4,0,61,20,0,0.125
88,4,0,68,20,0,0.125
91,4,0,71,20,0,0.125
93,4,0,73,20,0,0.125
47,29,0,47,0,0,0.125
46,26,0,46,0,0,0.125
44,25,0,44,0,0,0.125
43,24,0,43,0,0,0.125
81,5,0,62,19,0,0.125
85,4,0,65,20,0,0.125
84,5,0,65,19,0,0.125
84,6,0,66,18,0,0.125
47,28,0,47,0,0,0.125
46,28,0,46,0,0,0.125
49,25,0,49,0,0,0.125
48,23,0,47,1,0,0.125
87,4,0,67,20,0,0.125
88,4,0,68,20,0,0.125
85,4,0,65,20,0,0.125
89,5,0,70,19,0,0.125
50,29,0,50,0,0,0.125
48,28,0,48,0,0,0.125
43,28,0,43,0,0,0.125
40,24,0,40,0,0,0.125
86,4,0,66,20,0,0.125
86,4,0,66,20,0,0.125
91,4,0,71,20,0,0.125
97,4,0,77,20,0,0.125
52,26,0,52,0,0,0.125
47,26,0,47,0,0,0.125
45,26,0,45,0,0,0.125
46,23,0,45,1,0,0.125
77,4,0,57,20,0,0.125
80,5,0,61,19,0,0.125
82,6,0,64,18,0,0.125
83,7,0,66,17,0,0.125
53,26,0,53,0,0,0.125
50,26,0,50,0,0,0.125
49,25,0,49,0,0,0.125
43,24,0,43,0,0,0.125
87,4,0,67,20,0,0.125
89,4,0,69,20,0,0.125
92,4,0,72,20,0,0.125
96,5,0,77,19,0,0.125
52,29,0,52,0,0,0.125
51,27,0,51,0,0,0.125
49,26,0,49,0,0,0.125
47,23,0,46,1,0,0.125
90,4,0,68,22,0,0.125
96,4,0,73,23,0,0.125
95,4,0,74,21,0,0.125
97,5,0,78,19,0,0.125
52,27,0,52,0,0,0.125
52,27,0,52,0,0,0.125
51,26,0,51,0,0,0.125
47,25,0,47,0,0,0.125
91,4,0,65,26,0,0.125
94,5,0,70,24,0,0.125
93,5,0,70,23,0,0.125
96,5,0,75,21,0,0.125
53,26,0,53,0,0,0.125
50,25,0,50,0,0,0.125
48,25,0,48,0,0,0.125
49,23,0,48,1,0,0.125
87,5,0,68,19,0,0.125
90,6,0,72,18,0,0.125
92,6,0,74,18,0,0.125
92,7,0,75,17,0,0.125
57,25,0,57,0,0,0.125
53,24,0,53,0,0,0.125
53,23,0,52,1,0,0.125
52,22,0,50,2,0,0.125
98,4,0,72,26,0,0.125
97,5,0,74,23,0,0.125
100,6,0,79,21,0,0.125
98,7,0,79,19,0,0.125
52,29,0,52,0,0,0.125
45,29,0,45,0,0,0.125
44,28,0,44,0,0,0.125
40,27,0,40,0,0,0.125
88,4,0,65,23,0,0.125
88,4,0,67,21,0,0.125
92,4,0,72,20,0,0.125
92,6,0,74,18,0,0.125
47,28,0,47,0,0,0.125
45,28,0,45,0,0,0.125
43,28,0,43,0,0,0.125
40,27,0,40,0,0,0.125
87,6,0,67,20,0,0.125
92,6,0,74,18,0,0.125
93,6,0,75,18,0,0.125
95,7,0,78,17,0,0.125
52,26,0,52,0,0,0.125
50,26,0,50,0,0,0.125
49,24,0,49,0,0,0.125
50,19,0,45,5,0,0.125
96,4,0,73,23,0,0.125
99,4,0,73,26,0,0.125
99,4,0,75,24,0,0.125
97,6,0,79,18,0,0.125
52,27,0,52,0,0,0.125
50,26,0,50,0,0,0.125
52,23,0,51,1,0,0.125
49,22,0,47,2,0,0.125
94,4,0,71,23,0,0.125
92,6,0,71,21,0,0.125
94,6,0,72,22,0,0.125
98,6,0,77,21,0,0.125
55,27,0,55,0,0,0.125
55,25,0,55,0,0,0.125
51,25,0,51,0,0,0.125
54,23,0,53,1,0,0.125
96,4,0,67,29,0,0.125
101,4,0,74,27,0,0.125
98,5,0,77,21,0,0.125
97,5,0,78,19,0,0.125
54,25,0,54,0,0,0.125
50,25,0,50,0,0,0.125
50,24,0,50,0,0,0.125
52,22,0,50,2,0,0.125
94,4,0,69,25,0,0.125
94,4,0,70,24,0,0.125
92,5,0,71,21,0,0.125
90,5,0,71,19,0,0.125
54,26,0,54,0,0,0.125
52,25,0,52,0,0,0.125
51,24,0,51,0,0,0.125
52,23,0,51,1,0,0.125
93,5,0,71,22,0,0.125
94,4,0,73,21,0,0.125
94,4,0,74,20,0,0.125
95,5,0,76,19,0,0.125
54,27,0,54,0,0,0.125
52,27,0,52,0,0,0.125
55,23,0,54,1,0,0.125
53,21,0,50,3,0,0.125
90,4,0,69,21,0,0.125
90,4,0,70,20,0,0.125
94,4,0,74,20,0,0.125
94,5,0,75,19,0,0.125
52,28,0,52,0,0,0.125
53,27,0,53,0,0,0.125
53,26,0,53,0,0,0.125
51,25,0,51,0,0,0.125
92,4,0,67,25,0,0.125
97,4,0,74,23,0,0.125
98,4,0,78,20,0,0.125
99,5,0,80,19,0,0.125
54,28,0,54,0,0,0.125
51,28,0,51,0,0,0.125
50,28,0,50,0,0,0.125
53,23,0,52,1,0,0.125
93,4,0,71,22,0,0.125
95,4,0,72,23,0,0.125
97,4,0,75,22,0,0.125
98,4,0,77,21,0,0.125
51,28,0,51,0,0,0.125
46,28,0,46,0,0,0.125
40,28,0,40,0,0,0.125
41,24,0,41,0,0,0.125
84,4,0,64,20,0,0.125
88,4,0,68,20,0,0.125
88,6,0,70,18,0,0.125
89,7,0,72,17,0,0.125
52,26,0,52,0,0,0.125
50,26,0,50,0,0,0.125
48,26,0,48,0,0,0.125
47,26,0,47,0,0,0.125
95,4,0,69,26,0,0.125
92,4,0,69,23,0,0.125
91,5,0,70,21,0,0.125
94,6,0,75,19,0,0.125
53,27,0,53,0,0,0.125
51,27,0,51,0,0,0.125
49,26,0,49,0,0,0.125
44,25,0,44,0,0,0.125
88,4,0,67,21,0,0.125
86,5,0,67,19,0,0.125
86,6,0,68,18,0,0.125
88,6,0,70,18,0,0.125
53,28,0,53,0,0,0.125
53,27,0,53,0,0,0.125
55,26,0,55,0,0,0.125
54,23,0,53,1,0,0.125
95,4,0,69,26,0,0.125
95,4,0,70,25,0,0.125
92,4,0,72,20,0,0.125
96,4,0,76,20,0,0.125
54,26,0,54,0,0,0.125
55,25,0,55,0,0,0.125
51,24,0,51,0,0,0.125
46,23,0,45,1,0,0.125
88,4,0,67,21,0,0.125
87,4,0,67,20,0,0.125
89,4,0,69,20,0,0.125
92,4,0,72,20,0,0.125
49,29,0,49,0,0,0.125
46,29,0,46,0,0,0.125
43,26,0,43,0,0,0.125
40,25,0,40,0,0,0.125
76,6,0,58,18,0,0.125
84,6,0,66,18,0,0.125
86,6,0,68,18,0,0.125
87,6,0,69,18,0,0.125
48,29,0,48,0,0,0.125
43,28,0,43,0,0,0.125
38,28,0,38,0,0,0.125
39,25,0,39,0,0,0.125
81,6,0,63,18,0,0.125
87,4,0,67,20,0,0.125
85,6,0,67,18,0,0.125
91,6,0,73,18,0,0.125
50,28,0,50,0,0,0.125
48,28,0,48,0,0,0.125
44,27,0,44,0,0,0.125
40,26,0,40,0,0,0.125
79,5,0,60,19,0,0.125
80,5,0,61,19,0,0.125
85,5,0,66,19,0,0.125
89,5,0,70,19,0,0.125
45,29,0,45,0,0,0.125
39,29,0,39,0,0,0.125
36,29,0,36,0,0,0.125
37,27,0,37,0,0,0.125
74,4,0,54,20,0,0.125
82,5,0,63,19,0,0.125
83,6,0,65,18,0,0.125
85,8,0,69,16,0,0.125
52,27,0,52,0,0,0.125
50,27,0,50,0,0,0.125
46,27,0,46,0,0,0.125
45,25,0,45,0,0,0.125
86,4,0,66,20,0,0.125
88,6,0,70,18,0,0.125
87,6,0,69,18,0,0.125
92,6,0,74,18,0,0.125
48,28,0,48,0,0,0.125
46,28,0,46,0,0,0.125
44,27,0,44,0,0,0.125
42,26,0,42,0,0,0.125
74,6,0,56,18,0,0.125
76,6,0,58,18,0,0.125
80,6,0,62,18,0,0.125
84,6,0,66,18,0,0.125
44,29,0,44,0,0,0.125
41,29,0,41,0,0,0.125
38,29,0,38,0,0,0.125
36,29,0,36,0,0,0.125
72,6,0,54,18,0,0.125
74,7,0,57,17,0,0.125
79,7,0,62,17,0,0.125
81,8,0,65,16,0,0.125
44,27,0,44,0,0,0.125
41,27,0,41,0,0,0.125
39,27,0,39,0,0,0.125
35,26,0,35,0,0,0.125
77,5,0,58,19,0,0.125
81,5,0,62,19,0,0.125
79,7,0,62,17,0,0.125
84,8,0,68,16,0,0.125
39,29,0,39,0,0,0.125
37,29,0,37,0,0,0.125
35,29,0,35,0,0,0.125
34,28,0,34,0,0,0.125
73,4,0,53,20,0,0.125
75,6,0,57,18,0,0.125
78,6,0,60,18,0,0.125
85,9,0,70,15,0,0.125
41,29,0,41,0,0,0.125
38,29,0,38,0,0,0.125
35,28,0,35,0,0,0.125
34,26,0,34,0,0,0.125
71,6,0,53,18,0,0.125
75,5,0,56,19,0,0.125
79,5,0,60,19,0,0.125
79,8,0,63,16,0,0.125
40,29,0,40,0,0,0.125
36,29,0,36,0,0,0.125
33,29,0,33,0,0,0.125
29,30,0,29,0,0,0.125
68,6,0,50,18,0,0.125
67,8,0,51,16,0,0.125
71,8,0,55,16,0,0.125
72,11,0,59,13,0,0.125
41,29,0,41,0,0,0.125
38,29,0,38,0,0,0.125
33,29,0,33,0,0,0.125
34,28,0,34,0,0,0.125
66,6,0,48,18,0,0.125
69,7,0,52,17,0,0.125
72,8,0,56,16,0,0.125
73,12,0,61,12,0,0.125
42,29,0,42,0,0,0.125
41,28,0,41,0,0,0.125
37,28,0,37,0,0,0.125
32,27,0,32,0,0,0.125
65,7,0,48,17,0,0.125
68,6,0,50,18,0,0.125
70,9,0,55,15,0,0.125
76,9,0,61,15,0,0.125
39,29,0,39,0,0,0.125
33,29,0,33,0,0,0.125
30,29,0,30,0,0,0.125
30,29,0,30,0,0,0.125
64,5,0,45,19,0,0.125
68,6,0,50,18,0,0.125
68,10,0,54,14,0,0.125
73,12,0,61,12,0,0.125
35,29,0,35,0,0,0.125
33,29,0,33,0,0,0.125
32,28,0,32,0,0,0.125
28,28,0,28,0,0,0.125
55,10,0,41,14,0,0.125
58,10,0,44,14,0,0.125
60,12,0,48,12,0,0.125
62,17,0,55,7,0,0.125
36,28,0,36,0,0,0.125
31,28,0,31,0,0,0.125
30,28,0,30,0,0,0.125
28,28,0,28,0,0,0.125
58,10,0,44,14,0,0.125
67,8,0,51,16,0,0.125
72,9,0,57,15,0,0.125
72,12,0,60,12,0,0.125
29,29,0,29,0,0,0.125
29,29,0,29,0,0,0.125
28,29,0,28,0,0,0.125
26,30,0,26,0,0,0.125
54,8,0,38,16,0,0.125
56,9,0,41,15,0,0.125
56,15,0,47,9,0,0.125
56,22,0,54,2,0,0.125
34,29,0,34,0,0,0.125
31,29,0,31,0,0,0.125
27,31,0,27,0,0,0.125
23,32,0,23,0,0,0.125
47,15,0,38,9,0,0.125
51,15,0,42,9,0,0.125
55,17,0,48,7,0,0.125
57,19,0,52,5,0,0.125
31,29,0,31,0,0,0.125
27,29,0,27,0,0,0.125
25,29,0,25,0,0,0.125
24,30,0,24,0,0,0.125
46,16,0,38,8,0,0.125
46,19,0,41,5,0,0.125
52,20,0,48,4,0,0.125
56,23,0,55,1,0,0.125
27,29,0,27,0,0,0.125
26,29,0,26,0,0,0.125
24,30,0,24,0,0,0.125
23,31,0,23,0,0,0.125
51,11,0,38,13,0,0.125
55,15,0,46,9,0,0.125
56,18,0,50,6,0,0.125
61,20,0,57,4,0,0.125
28,29,0,28,0,0,0.125
25,31,0,25,0,0,0.125
22,32,0,22,0,0,0.125
18,36,0,18,0,0,0.125
39,22,0,37,2,0,0.125
40,23,0,39,1,0,0.125
43,22,0,41,2,0,0.125
49,24,0,49,0,0,0.125
26,30,0,26,0,0,0.125
25,31,0,25,0,0,0.125
24,31,0,24,0,0,0.125
22,33,0,22,0,0,0.125
42,17,0,35,7,0,0.125
42,19,0,37,5,0,0.125
43,22,0,41,2,0,0.125
45,26,0,45,0,0,0.125
28,29,0,28,0,0,0.125
28,29,0,28,0,0,0.125
22,32,0,22,0,0,0.125
20,34,0,20,0,0,0.125
36,21,0,33,3,0,0.125
36,23,0,35,1,0,0.125
39,26,0,39,0,0,0.125
42,26,0,42,0,0,0.125
26,29,0,26,0,0,0.125
23,31,0,23,0,0,0.125
20,34,0,20,0,0,0.125
17,37,0,17,0,0,0.125
31,24,0,31,0,0,0.125
35,22,0,33,2,0,0.125
32,27,0,32,0,0,0.125
39,26,0,39,0,0,0.125
25,29,0,25,0,0,0.125
24,30,0,24,0,0,0.125
22,32,0,22,0,0,0.125
18,36,0,18,0,0,0.125
34,24,0,34,0,0,0.125
30,28,0,30,0,0,0.125
32,29,0,32,0,0,0.125
33,31,0,33,0,0,0.125
23,31,0,23,0,0,0.125
21,33,0,21,0,0,0.125
15,39,0,15,0,0,0.125
13,41,0,13,0,0,0.125
24,30,0,24,0,0,0.125
28,29,0,28,0,0,0.125
31,28,0,31,0,0,0.125
37,28,0,37,0,0,0.125
24,30,0,24,0,0,0.125
21,33,0,21,0,0,0.125
19,35,0,19,0,0,0.125
12,42,0,12,0,0,0.125
25,32,0,25,0,0,0.125
27,31,0,27,0,0,0.125
33,28,0,33,0,0,0.125
36,29,0,36,0,0,0.125
24,30,0,24,0,0,0.125
23,31,0,23,0,0,0.125
20,34,0,20,0,0,0.125
13,41,0,13,0,0,0.125
16,38,0,16,0,0,0.125
21,33,0,21,0,0,0.125
22,32,0,22,0,0,0.125
28,30,0,28,0,0,0.125
24,30,0,24,0,0,0.125
19,35,0,19,0,0,0.125
11,43,0,11,0,0,0.125
10,44,0,10,0,0,0.125
15,39,0,15,0,0,0.125
18,37,0,18,0,0,0.125
24,33,0,24,0,0,0.125
30,30,0,30,0,0,0.125
25,29,0,25,0,0,0.125
23,31,0,23,0,0,0.125
17,37,0,17,0,0,0.125
7,47,0,7,0,0,0.125
8,46,0,8,0,0,0.125
13,41,0,13,0,0,0.125
18,37,0,18,0,0,0.125
26,30,0,26,0,0,0.125
22,32,0,22,0,0,0.125
17,37,0,17,0,0,0.125
11,43,0,11,0,0,0.125
4,50,0,4,0,0,0.125
10,44,0,10,0,0,0.125
16,38,0,16,0,0,0.125
23,32,0,23,0,0,0.125
26,32,0,26,0,0,0.125
24,30,0,24,0,0,0.125
22,32,0,22,0,0,0.125
17,37,0,17,0,0,0.125
7,47,0,7,0,0,0.125
9,45,0,9,0,0,0.125
11,43,0,11,0,0,0.125
19,36,0,19,0,0,0.125
25,33,0,25,0,0,0.125
24,30,0,24,0,0,0.125
17,37,0,17,0,0,0.125
11,43,0,11,0,0,0.125
6,48,0,6,0,0,0.125
6,48,0,6,0,0,0.125
9,45,0,9,0,0,0.125
15,39,0,15,0,0,0.125
24,32,0,24,0,0,0.125
23,31,0,23,0,0,0.125
16,38,0,16,0,0,0.125
11,43,0,11,0,0,0.125
3,51,0,3,0,0,0.125
9,45,0,9,0,0,0.125
14,41,0,14,0,0,0.125
18,38,0,18,0,0,0.125
23,34,0,23,0,0,0.125
21,33,0,21,0,0,0.125
12,42,0,12,0,0,0.125
10,44,0,10,0,0,0.125
5,49,0,5,0,0,0.125
8,46,0,8,0,0,0.125
11,43,0,11,0,0,0.125
18,36,0,18,0,0,0.125
25,31,0,25,0,0,0.125
22,32,0,22,0,0,0.125
11,43,0,11,0,0,0.125
6,48,0,6,0,0,0.125
4,50,0,4,0,0,0.125
8,46,0,8,0,0,0.125
9,45,0,9,0,0,0.125
14,40,0,14,0,0,0.125
26,31,0,26,0,0,0.125
22,32,0,22,0,0,0.125
14,40,0,14,0,0,0.125
7,47,0,7,0,0,0.125
3,51,0,3,0,0,0.125
3,51,0,3,0,0,0.125
7,47,0,7,0,0,0.125
14,40,0,14,0,0,0.125
18,37,0,18,0,0,0.125
17,37,0,17,0,0,0.125
10,44,0,10,0,0,0.125
4,50,0,4,0,0,0.125
1,53,0,1,0,0,0.125
1,53,0,1,0,0,0.125
6,48,0,6,0,0,0.125
18,36,0,18,0,0,0.125
23,31,0,23,0,0,0.125
16,38,0,16,0,0,0.125
8,46,0,8,0,0,0.125
2,52,0,2,0,0,0.125
1,53,0,1,0,0,0.125
2,52,0,2,0,0,0.125
1,53,0,1,0,0,0.125
10,44,0,10,0,0,0.125
22,32,0,22,0,0,0.125
18,36,0,18,0,0,0.125
8,46,0,8,0,0,0.125
4,50,0,4,0,0,0.125
2,52,0,2,0,0,0.125
0,54,0,0,0,0,0.125
1,53,0,1,0,0,0.125
10,44,0,10,0,0,0.125
20,34,0,20,0,0,0.125
18,36,0,18,0,0,0.125
10,44,0,10,0,0,0.125
4,50,0,4,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
2,52,0,2,0,0,0.125
6,48,0,6,0,0,0.125
14,40,0,14,0,0,0.125
15,39,0,15,0,0,0.125
8,46,0,8,0,0,0.125
2,52,0,2,0,0,0.125
0,54,0,0,0,0,0.125
1,53,0,1,0,0,0.125
2,52,0,2,0,0,0.125
10,44,0,10,0,0,0.125
21,33,0,21,0,0,0.125
22,32,0,22,0,0,0.125
11,43,0,11,0,0,0.125
5,49,0,5,0,0,0.125
2,52,0,2,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
6,48,0,6,0,0,0.125
12,42,0,12,0,0,0.125
16,38,0,16,0,0,0.125
5,49,0,5,0,0,0.125
2,52,0,2,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
4,50,0,4,0,0,0.125
11,43,0,11,0,0,0.125
15,39,0,15,0,0,0.125
3,51,0,3,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
1,53,0,1,0,0,0.125
2,52,0,2,0,0,0.125
3,51,0,3,0,0,0.125
11,43,0,11,0,0,0.125
13,41,0,13,0,0,0.125
1,53,0,1,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
0,54,0,0,0,0,0.125
1,53,0,1,0,0,0.125
